Hash,author,KC-Tags,MF-Tags,AM-Tags69c05eb2d8421cbe96c2c66ea6e3223d25928d92,Jani Nikula,no-tag-changed,[('Added' | 'build')],['addAsset']
ffb7fc0f6d2d630cb9e6e37e67993aaa342819f1,Sonic Zhang,[('Added' | 'Feature') | ('New' | 'Depends')],[('Added' | 'build') | ('Modify' | 'build')],['changeAsset']
b59278548e2383976f7db5fd3389f9116a6f240d,Ian Molton,[('Added' | 'Depends')],no-tag-changed,['changeAsset']
7d1815e1e51af36b5b52983cce8bc23cd79a92a9,Jean Delvare,no-tag-changed,no-tag-changed,no-tag-changed
e9004f5039b3840089cb1cb0fe558a81e2bb55f0,Linus Walleij,[('Added' | 'Select') | ('Added' | 'Feature') | ('Added' | 'Depends')],[('Remove' | 'Mapping') | ('Added' | 'Mapping')],['changeAsset']
7b85b867b99044da93f83851c806d1e324d49ed5,Linus Walleij,[('Remove' | 'Select')],no-tag-changed,['removeAsset' | 'changeAsset' | 'addAsset']
ca9a563805f7ae821e3303b1bdbc65d3a3c783ff,Zubair Lutfullah,[('New' | 'Select')],no-tag-changed,['changeAsset']
615c924febda9e219a9b6e43512b322f25bd995a,Sebastian Hesselbarth,no-tag-changed,no-tag-changed,['changeAsset']
3ffdea3feca9e2c95c2e93e217d77c9c368f747a,Greg Kroah-Hartman,[('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Select') | ('Added' | 'Select')],[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
eed380f3f5933edb8f4c055ba34ae7908ed38565,Guenter Roeck,no-tag-changed,[('Added' | 'build')],['changeAsset']
9d7278d0b4238575739a96f64fb14b30ed0589b5,Sonic Zhang,[('New' | 'Depends')],no-tag-changed,no-tag-changed
741ecef62a37bcc368ff8c7282f810327edc3d94,Sonic Zhang,[('Added' | 'Feature') | ('New' | 'Depends')],no-tag-changed,['changeAsset']
cfa8b3f54e00b2300a2562c00d4d0cac48379ddb,Linus Walleij,[('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Select') | ('Added' | 'Select')],[('Added' | 'build') | ('Modify' | 'build') | ('Added' | 'Mapping')],['changeAsset' | 'addAsset']
7af2755d7883105eaf1cc17a4d289ce85c2a954e,Linus Walleij,[('Modify' | 'Select') | ('Added' | 'Feature') | ('Added' | 'Depends')],[('Remove' | 'Mapping') | ('Added' | 'Mapping')],['removeAsset' | 'changeAsset' | 'addAsset']
63f57cd45b0811de9663edf4af6b170c5bd3860d,Laurent Pinchart,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
4fa2a9e4682d2b559cc2fe9e9aaf026efa8be42e,Aida Mynzhasova,no-tag-changed,no-tag-changed,['changeAsset']
801201aa25646291aa87ba97250f6614639eb2ea,Ard Biesheuvel,[('Remove' | 'Feature') | ('Remove' | 'Depends') | ('Remove' | 'Select')],[('Remove' | 'build')],['removeAsset' | 'changeAsset' | 'addAsset']
27c90dcb9c6c478902ede8b96b0b616e919e323d,David S. Miller,no-tag-changed,no-tag-changed,['changeAsset']
dc4fea795bf7e3f80dbfa3a40b8ab89427e9aed5,Greg Kroah-Hartman,[('Modify' | 'Default') | ('Added' | 'Select') | ('Added' | 'Depends') | ('Modify' | 'Depends') | ('Added' | 'Feature') | ('Modify' | 'Feature') | ('Modify' | 'Select') | ('Remove' | 'Depends')],[('Added' | 'build') | ('Remove' | 'build') | ('Remove' | 'Mapping')],['changeAsset' | 'addAsset' | 'removeAsset']
1bfbddb6f3a0dbb8c3996d1c4d4911d695737c15,Dave Martin,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
9509d264add9a32d48fa9c76cd0ef65e0f734aa9,Rafael J. Wysocki,no-tag-changed,no-tag-changed,['changeAsset']
3ba8b7c542cd06eafbd24f266a00623b89577d9d,Bjorn Helgaas,no-tag-changed,no-tag-changed,['changeAsset']
63495fff27dfa0ce89ceb8f6350976e822398c5c,Bjorn Helgaas,no-tag-changed,no-tag-changed,['changeAsset']
a3c9e45d18ace44d02574518144742a00c7a94ec,Eric Paris,no-tag-changed,[('Remove' | 'build')],no-tag-changed
118150f22d6b4431a1fe2e715de314a5d93836f5,KV Sujith,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
1e019421bca68cfae1a61a09d9d49cf6a9e2143b,Mike Travis,no-tag-changed,[('Modify' | 'Mapping')],['changeAsset' | 'addAsset']
b2a4df200d570b2c33a57e1ebfa5896e4bc81b69,David Howells,[('New' | 'Select')],no-tag-changed,['changeAsset']
ab3c3587f8cda9083209a61dbe3a4407d3cada10,David Howells,[('Added' | 'Feature') | ('New' | 'Depends')],[('Added' | 'build')],['addAsset' | 'changeAsset']
f36f8c75ae2e7d4da34f4c908cebdb4aa42c977e,David Howells,[('Added' | 'Feature') | ('New' | 'Depends')],[('Added' | 'build')],['changeAsset' | 'addAsset']
0c5218362b429ab9cbf295dfe069ce410d180493,Benjamin Tissoires,[('Modify' | 'Depends')],no-tag-changed,['changeAsset']
7f6db1717235bd45d265766dad53c10d30899d41,Shuah Khan,no-tag-changed,[('Added' | 'Mapping')],['addAsset' | 'changeAsset']
5892cd135e166c425c992c437a2944534b663a24,Mugunthan V N,[('Added' | 'Feature') | ('New' | 'Depends') | ('Added' | 'Select')],[('Added' | 'Mapping')],['addAsset' | 'changeAsset']
61f860c356c3d15b6cf48ef35beea664921dec1e,David S. Miller,[('Added' | 'Feature') | ('New' | 'Depends') | ('Added' | 'Select')],[('Added' | 'Mapping')],['addAsset' | 'changeAsset']
ef85b642460a4cc84086a7fe20915dae58dabcb2,Mark Brown,no-tag-changed,no-tag-changed,['changeAsset']
f1a4c52ff5913378b7baf05ac71f10282b341cf7,Philip Avinash,[('Remove' | 'Select')],no-tag-changed,['removeAsset' | 'changeAsset']
59ee2361c9248f07846f7a6e585768dcce18fb16,Thierry Escande,no-tag-changed,[('Modify' | 'build')],['changeAsset' | 'addAsset']
2c66daecc4092e6049673c281b2e6f0d5e59a94c,Thierry Escande,[('New' | 'Select')],no-tag-changed,['changeAsset']
8c0695e4998dd268ff2a05951961247b7e015651,Thierry Escande,[('Added' | 'Select')],no-tag-changed,['changeAsset']
7d0911c02fa2a448a28d7844d2a0c439ff8397b1,Thierry Escande,no-tag-changed,[('Modify' | 'build')],['changeAsset' | 'addAsset']
1cad5e9a3978d182aa9b0e909fb0379da5ba45af,Toshi Kani,[('Remove' | 'Feature') | ('Remove' | 'Depends')],no-tag-changed,['changeAsset']
4172fe2f8a479e2237459918edc83b027efa8808,Roy Franz,no-tag-changed,no-tag-changed,['changeAsset']
7721da4c1ebf96ff815987011c1a0edef596b50a,Roy Franz,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
3203209d61440e02429fc52f192797adf5d8c053,Matt Fleming,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
0c44c2d0f459cd7e275242b72f500137c4fa834d,Peter Zijlstra,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
a787870924dbd6f321661e06d4ec1c7a408c9ccf,Peter Zijlstra,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
c2daa3bed53a81171cf8c1a36db798e82b91afe8,Peter Zijlstra,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
1a338ac32ca630f67df25b4a16436cccc314e997,Peter Zijlstra,no-tag-changed,[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
3c5710f6a229504d1e6b15cb4170b64ab420b43a,Linus Walleij,[('Modify' | 'Depends')],no-tag-changed,no-tag-changed
f4b24978aa8648e1f1b6bc6bcaf5aa0e211549f7,Linus Walleij,[('Modify' | 'Depends') | ('Modify' | 'Default')],no-tag-changed,no-tag-changed
f735bba4cc1435d0e9107f77f26f96a3483db0b1,Linus Walleij,[('Added' | 'Depends')],no-tag-changed,no-tag-changed
ece238fe0aabac2278f39803c7344e2f6ff0dca2,Regid Ichira,no-tag-changed,no-tag-changed,no-tag-changed
206ce59a109f3b4bb352845bcd04f3cf504ae592,David Howells,[('Remove' | 'Depends')],no-tag-changed,['changeAsset']
e2aad1d5716c5f7fa5deb4a96e6b6a4e9f24e78b,Greg Kroah-Hartman,[('Modify' | 'Default') | ('Added' | 'Select') | ('Added' | 'Depends') | ('Modify' | 'Depends') | ('Added' | 'Feature') | ('Modify' | 'Feature') | ('Modify' | 'Select') | ('Remove' | 'Depends')],[('Modify' | 'build') | ('Added' | 'build') | ('Remove' | 'build') | ('Remove' | 'Mapping')],['changeAsset' | 'addAsset' | 'removeAsset']
f0e6d220a7cd93afa0260ac5e7849f00b05e035a,David Howells,no-tag-changed,[('Added' | 'build') | ('Added' | 'Mapping') | ('Added' | 'ifdef')],['changeAsset']
b56e5a17b6b9acd16997960504b9940d0d7984e7,David Howells,[('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build') | ('Added' | 'ifdef')],['addAsset' | 'removeAsset' | 'changeAsset']
c359ca88cb7cc9024ea228ed1df94ded5a525948,David S. Miller,no-tag-changed,no-tag-changed,['changeAsset']
61e570a9df06f9a8a168b0f1b9fc221736d5d3f3,Stephen Boyd,[('Added' | 'Select')],no-tag-changed,['removeAsset' | 'changeAsset']
d0e190c37a85f1a8b7dccada8b2fb8fa64c36635,Rohit Vaswani,[('Added' | 'Feature') | ('Added' | 'Depends') | ('Modify' | 'Depends')],[('Remove' | 'Mapping') | ('Modify' | 'build')],['removeAsset' | 'changeAsset']
81cf1e061d001fab44dbaa85fc4fbfb6da6713a1,Kumar Gala,no-tag-changed,[('Modify' | 'Mapping') | ('Modify' | 'build')],['changeAsset']
f2acae69a2060b6b1029b9923dbef5e98a8a0ba7,Tony Lindgren,[('Remove' | 'Depends') | ('Remove' | 'Default')],no-tag-changed,no-tag-changed
6a08e1e6f7fafa2fa5fb6a129c4c8d9c29f11b62,Tony Lindgren,no-tag-changed,[('Modify' | 'Mapping')],['changeAsset' | 'addAsset']
6319c61aecc7acaf39a1dc0e81a8aac6a17499ee,Chen Gang,no-tag-changed,[('Remove' | 'build')],['changeAsset']
a746c286f32126ce6f0f98c111bb7ea15943e083,Peter Chen,[('Modify' | 'Depends')],no-tag-changed,no-tag-changed
fca9b5ea3eefcbeabc98b48c00c1594aa413dd46,Olof Johansson,[('Remove' | 'Select')],[('Modify' | 'build') | ('Remove' | 'ifdef') | ('Remove' | 'build')],['removeAsset' | 'changeAsset']
0ebf7dc47a13771a37f1bd1290b30b10e1c8e29a,Olof Johansson,[('Remove' | 'Select') | ('Added' | 'Feature') | ('New' | 'Select') | ('Added' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build') | ('Modify' | 'build') | ('Remove' | 'ifdef') | ('Remove' | 'build')],['changeAsset' | 'addAsset' | 'removeAsset']
f7df257a2cb0856aa3375316e8cc6d40c2c9cbe4,Olof Johansson,no-tag-changed,no-tag-changed,['changeAsset']
ec01791d0ff7593fbca21a93167138a49bb94768,Olof Johansson,[('Remove' | 'Feature') | ('Remove' | 'Select') | ('Remove' | 'Depends') | ('Remove' | 'Default') | ('Modify' | 'Depends') | ('Modify' | 'Default') | ('Added' | 'Depends')],[('Remove' | 'Mapping') | ('Remove' | 'ifdef') | ('Remove' | 'build')],['changeAsset' | 'removeAsset']
ff04b40152d04260f04664cecae4194f4c6d399d,Lothar Waßmann,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
931398ecd51bc7d6f3a22561c31bfd34d030c94a,Matt Porter,no-tag-changed,[('Added' | 'build')],['addAsset']
e8bc99425e8159cd5f56bb76419158857bd358ed,Takashi Iwai,no-tag-changed,no-tag-changed,['changeAsset']
037f637767a82907efedda78d3ff405c34020075,Will Deacon,[('Added' | 'Feature') | ('Added' | 'Default')],no-tag-changed,['changeAsset']
67f13daadccebf95c04f73db7b78cead844540bd,Lee Jones,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
82b0f4b7c576d22c764239662cedc63c21f02d8d,Lee Jones,no-tag-changed,[('Added' | 'build')],['addAsset' | 'changeAsset']
aeef67ebab06177a1fb31c7cde9ea6b09732e049,Lee Jones,no-tag-changed,[('Modify' | 'build')],['changeAsset' | 'removeAsset']
f1ff5b2549990b5de080b52e3313cbb30c218853,Lee Jones,no-tag-changed,no-tag-changed,['changeAsset' | 'removeAsset']
6dd937e8f634dd8de67185d887643ab7f4ec15b9,Lee Jones,no-tag-changed,[('Remove' | 'build')],['removeAsset' | 'changeAsset']
7585382ad5ca26134fffc860da9bfc1947895eb3,Lee Jones,no-tag-changed,[('Modify' | 'build')],['removeAsset' | 'changeAsset']
3ea3e63938ca3adbdb02db99bce89a71b802ebab,Lee Jones,no-tag-changed,[('Remove' | 'build')],['removeAsset' | 'changeAsset']
c44c8e9d96b9aa8624409d6098f16dabc4afc6c2,Linus Walleij,no-tag-changed,[('Remove' | 'build') | ('Modify' | 'build')],['removeAsset' | 'changeAsset']
937433c2502f663e5a0e8804462bc38c41b9021f,Guennadi Liakhovetski,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
13e92b5b1e8380997029d63fc7c85cdf18bdcf2b,Mark Brown,no-tag-changed,no-tag-changed,['changeAsset']
5afd077d70db464eb780732d40f5240c7dd679ba,Mark Brown,no-tag-changed,no-tag-changed,['changeAsset']
e8f00c1b01c8b547bd1e11754634ce1913c7cc72,Mark Brown,[('Modify' | 'Default') | ('Added' | 'Select') | ('Added' | 'Depends') | ('Modify' | 'Depends') | ('Added' | 'Feature') | ('Modify' | 'Feature') | ('Modify' | 'Select') | ('Remove' | 'Depends')],[('Modify' | 'build') | ('Added' | 'build') | ('Remove' | 'build') | ('Remove' | 'Mapping')],['changeAsset' | 'addAsset' | 'removeAsset']
7d5f880b46f222ff83a76fd36b01f5a59bf32122,Mateusz Krawczuk,[('Modify' | 'Depends')],no-tag-changed,no-tag-changed
f91f9258f61f024d34b7c001f989acf8ee39378a,Daniel Mack,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
a60f4f81e4738d1b20cdb9369060211278f177a5,Manjunath Goudar,no-tag-changed,[('Added' | 'Mapping')],['changeAsset']
50a97e059bc9ffe05270a1e2dd963cff1b7396bd,Manjunath Goudar,[('Modify' | 'Depends')],[('Added' | 'Mapping')],['changeAsset']
de57a1547a4865d31094de95a029fed69edf760d,Manjunath Goudar,no-tag-changed,[('Added' | 'Mapping')],['changeAsset']
3a48fef18daa9c2db6ca66958da702eeba3dcef5,Manjunath Goudar,no-tag-changed,[('Added' | 'Mapping')],['changeAsset']
fd97ba5d5bf97d3dbca6f6fbbd3cad82eece60fd,David S. Miller,no-tag-changed,no-tag-changed,['changeAsset']
1cc6ac59ffaa164c12003c5c3ce9590b0cba3b50,Manjunath Goudar,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['changeAsset']
e3825b48e2cc8014b3088f8bff1c5f35652f298d,Manjunath Goudar,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['changeAsset']
f23b71f3fe63b760a665406f453fa479ff90aad5,Manjunath Goudar,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['changeAsset']
30330b8fedba32e6bfeda8040311a11b84053c97,Manjunath Goudar,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['changeAsset']
e2404434b6c2f98e6accc3fb220a508edb5ee87a,Manjunath Goudar,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'build')],['changeAsset']
b8ad5c370640886792487be7835810f204388c95,Manjunath Goudar,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['changeAsset']
474a83b76f6bde8a5f8f8e39d90181ca85d39f46,Ingo Molnar,no-tag-changed,[('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset']
98497bb241bc99b6506e92d1d3a9386eafd39aa3,John W. Linville,no-tag-changed,no-tag-changed,['changeAsset']
aae8c287e664d49df4aa315ad263c33b9a2af3e1,David S. Miller,no-tag-changed,no-tag-changed,['changeAsset']
a01e28f692088e9789ebb0c374fdac83de59899b,Dasaratharaman Chandramouli,no-tag-changed,[('Added' | 'build')],['changeAsset' | 'addAsset']
3a6a9201897c6482573ad07ee880574147761006,Sudeep Dutt,no-tag-changed,[('Added' | 'build')],['changeAsset' | 'addAsset']
f69bcbf3b4c4b333dcd7a48eaf868bf0c88edab5,Ashutosh Dixit,[('New' | 'Select')],[('Added' | 'build')],['changeAsset' | 'addAsset']
2141c7c5ee677014023cb50c793f91e85f44d2ea,Ashutosh Dixit,[('New' | 'Select')],[('Added' | 'build')],['changeAsset' | 'addAsset']
8d49751580db804a02caf6a5b7cebe2ff26c0d7e,Caz Yokoyama,no-tag-changed,[('Added' | 'build') | ('Added' | 'ifdef')],['addAsset']
809373e29a183e4d4f0e4f56ef8b211c6219123c,Kees Cook,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['changeAsset']
965e260a064a35359bc6281aa76c39e3f43ed9ba,Dave Jones,[('New' | 'Depends')],no-tag-changed,no-tag-changed
eee031649707db3c9920d9498f8d03819b74fc23,Jeff Mahoney,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
7ba0127805abf27f0549f327699283e1dbed12f3,Dave Jones,[('New' | 'Depends')],no-tag-changed,no-tag-changed
48c8cd291cf74a5673834790bedf135d97404f89,H Hartley Sweeten,[('Added' | 'Select')],no-tag-changed,no-tag-changed
2424a7339bdc5468b8a6b3bddd750647e45b314d,Greg Kroah-Hartman,no-tag-changed,no-tag-changed,['changeAsset']
40cdaa542cf0c570600c29b006b782631d07d052,Fabio Estevam,no-tag-changed,[('Added' | 'build')],['addAsset']
b985172b328abc6de495a87ab998b267c5a09c16,Jean-Christophe PLAGNIOL-VILLARD,[('Added' | 'Select')],no-tag-changed,['addAsset' | 'changeAsset']
ffde39ea61ea29fc57c15dbcfadbe545c2d3500f,Linus Walleij,[('Remove' | 'Select')],no-tag-changed,['removeAsset']
88f718e3fa4d67f3a8dbe79a2f97d722323e4051,Linus Walleij,[('Remove' | 'Select')],no-tag-changed,['removeAsset']
44d94e8de54035e9f8584a92ed1ced68d0d8bb67,Linus Walleij,[('Remove' | 'Select')],no-tag-changed,['removeAsset']
060c83fa0e8b4d2407d9d58e58917c343bfc29ce,Linus Walleij,no-tag-changed,no-tag-changed,['changeAsset']
0cab71e7014dc73a84e1d14d9b02e39c48241580,Mark Brown,[('Modify' | 'Default') | ('Added' | 'Select') | ('Added' | 'Depends') | ('Modify' | 'Depends') | ('Added' | 'Feature') | ('Modify' | 'Feature') | ('Modify' | 'Select') | ('Remove' | 'Depends')],[('Modify' | 'build') | ('Added' | 'build') | ('Remove' | 'build') | ('Remove' | 'Mapping')],['changeAsset' | 'addAsset' | 'removeAsset']
fdc07cc13ae6a59415617c42d8fd33974f65fcd8,Linus Walleij,no-tag-changed,no-tag-changed,['changeAsset']
645e40f9c4c7b905843e4a8968e1136ee34e0206,Bjorn Helgaas,no-tag-changed,no-tag-changed,['changeAsset']
d95d3d53c7ef85ec0dc87db63aece18212c337b0,Bjorn Helgaas,[('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Select') | ('Added' | 'Select')],[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
d3c02799d32039ddd548c20680f7982b646ba3d8,Bjorn Helgaas,no-tag-changed,no-tag-changed,['changeAsset']
0a325758a8183cd09bedb2dea7da666e20f74cb7,David S. Miller,no-tag-changed,no-tag-changed,['changeAsset']
605d240052473228bf0c8c051cad825fddb25502,Bjorn Helgaas,no-tag-changed,no-tag-changed,['changeAsset']
80d26236c7c583ea2f43b68008ab7e067102c62c,Sudeep Dutt,[('Added' | 'Depends')],no-tag-changed,no-tag-changed
5d93d1e76afbe629caf5d995fd7f8ddd6e3d4d01,Kishon Vijay Abraham I,[('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Select') | ('Added' | 'Select') | ('Remove' | 'Feature') | ('Remove' | 'Depends') | ('Remove' | 'Select')],[('Added' | 'Mapping') | ('Remove' | 'Mapping')],['changeAsset']
6747caa76cab1150c60a772cf64f8cd47fa19d39,Kishon Vijay Abraham I,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Select') | ('Added' | 'Select') | ('Remove' | 'Feature') | ('Remove' | 'Depends') | ('Remove' | 'Select')],[('Added' | 'Mapping') | ('Remove' | 'Mapping')],['changeAsset']
3e3101d57c50f9e4fa1da947e4bd0bc5cbab4141,Kishon Vijay Abraham I,[('New' | 'Select')],no-tag-changed,['changeAsset']
646e29a1789a3a936871008c15199c50367bf291,Borislav Petkov,no-tag-changed,[('Modify' | 'build')],['addAsset' | 'changeAsset']
09f33c332018be05cdaebf14a75ea232810948d0,Jonathan Cameron,[('New' | 'Select')],no-tag-changed,no-tag-changed
74227e65f9742f559f6e243ba2c9a983e1f1221d,Sebastian Hesselbarth,no-tag-changed,no-tag-changed,['changeAsset' | 'removeAsset']
be0804513a506de96925f9ed1aa8dc1facd4c180,Sebastian Hesselbarth,no-tag-changed,no-tag-changed,['changeAsset' | 'removeAsset']
f44089a7f41c88775428f09e90df8fb2b890058a,Sebastian Hesselbarth,no-tag-changed,no-tag-changed,['removeAsset' | 'changeAsset']
b4e8459947e167f326795bf3dbc06c04b2a12d1d,Greg Kroah-Hartman,[('New' | 'Select')],no-tag-changed,['changeAsset']
d7173493683853047d6efc8d4454c70469a7b033,Greg Kroah-Hartman,[('Remove' | 'Feature') | ('Remove' | 'Depends') | ('Added' | 'Depends') | ('Remove' | 'Select') | ('New' | 'Select') | ('New' | 'Depends')],[('Modify' | 'build') | ('Modify' | 'Mapping') | ('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset' | 'addAsset']
88502b9c0a5dcc884c0dbfb6ddf964ff5da5d8d3,Greg Kroah-Hartman,[('Remove' | 'Feature') | ('Remove' | 'Depends') | ('Added' | 'Depends') | ('Remove' | 'Select') | ('New' | 'Select') | ('New' | 'Depends')],[('Modify' | 'build') | ('Modify' | 'Mapping') | ('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset' | 'addAsset']
73b227771899acd0039a9634a3c367cfadd211c1,Greg Kroah-Hartman,[('Remove' | 'Feature') | ('Remove' | 'Depends') | ('Added' | 'Depends') | ('Remove' | 'Select') | ('New' | 'Select') | ('New' | 'Depends')],[('Modify' | 'build') | ('Modify' | 'Mapping') | ('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset' | 'addAsset']
4ceedcf8151c1b91ad45a2603d4473c0ad3ac03c,Greg Kroah-Hartman,[('Remove' | 'Feature') | ('Remove' | 'Depends') | ('Added' | 'Depends') | ('Remove' | 'Select') | ('New' | 'Select') | ('New' | 'Depends')],[('Modify' | 'build') | ('Modify' | 'Mapping') | ('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset' | 'addAsset']
df9b17f5868bdafd46cad18b08f1e70fa22b8854,Greg Kroah-Hartman,[('Remove' | 'Feature') | ('Remove' | 'Depends') | ('Added' | 'Depends') | ('Remove' | 'Select') | ('New' | 'Select') | ('New' | 'Depends')],[('Modify' | 'build') | ('Modify' | 'Mapping') | ('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset' | 'addAsset']
